Expert_ID,Category,Coder_Topic,Coder_Theme,Respondent_Themed_Group,Respondent_Themed_Group_Name
Expert_003,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,Servicios ecosistemicos
Expert_003,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,Acciones sostenibles
Expert_003,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,Ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,Cambio climático y respuestas adaptativas culturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,sustentantabilidad y bienestar
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,biodiversidad
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Espacialización socioeconomica del cambio climático
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,NO
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Oceanos  y ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Impacto del cambio climatico en los sistemas territorials
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Servicios ecosistemicos
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Acciones sostenibles
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Cambio climático y respuestas adaptativas culturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,sustentantabilidad y bienestar
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,biodiversidad
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Espacialización socioeconomica del cambio climático
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,NO
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Oceanos  y ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Impacto del cambio climatico en los sistemas territorials
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Servicios ecosistemicos
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Acciones sostenibles
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Cambio climático y respuestas adaptativas culturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,sustentantabilidad y bienestar
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,biodiversidad
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,Espacialización socioeconomica del cambio climático
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,NO
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,Oceanos  y ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,Impacto del cambio climatico en los sistemas territorials
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,Servicios ecosistemicos
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,Acciones sostenibles
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,Ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,Cambio climático y respuestas adaptativas culturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,sustentantabilidad y bienestar
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,biodiversidad
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,Espacialización socioeconomica del cambio climático
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,NO
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,Oceanos  y ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,Impacto del cambio climatico en los sistemas territorials
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,Servicios ecosistemicos
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,Acciones sostenibles
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,Ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,Cambio climático y respuestas adaptativas culturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,sustentantabilidad y bienestar
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,biodiversidad
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,Espacialización socioeconomica del cambio climático
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,NO
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,Oceanos  y ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,Impacto del cambio climatico en los sistemas territorials
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,Servicios ecosistemicos
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,Acciones sostenibles
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,Ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,Cambio climático y respuestas adaptativas culturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,sustentantabilidad y bienestar
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,biodiversidad
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,Espacialización socioeconomica del cambio climático
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,NO
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,Oceanos  y ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,Impacto del cambio climatico en los sistemas territorials
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,Servicios ecosistemicos
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,Acciones sostenibles
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,Ciclos naturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,Cambio climático y respuestas adaptativas culturales
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,No
Expert_003,Biodiversidad en Mares Mexicanos,2.1.24,Valor cultural,Tema 4,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,sustentantabilidad y bienestar
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,biodiversidad
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,Espacialización socioeconomica del cambio climático
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,NO
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,Oceanos  y ciclos naturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,Impacto del cambio climatico en los sistemas territorials
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,Servicios ecosistemicos
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,Acciones sostenibles
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,Ciclos naturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,Cambio climático y respuestas adaptativas culturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.1,Acción individual/Estilo de vida sostenible,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,sustentantabilidad y bienestar
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,biodiversidad
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,Espacialización socioeconomica del cambio climático
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,NO
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,Oceanos  y ciclos naturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,Impacto del cambio climatico en los sistemas territorials
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,Servicios ecosistemicos
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,Acciones sostenibles
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,Ciclos naturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,Cambio climático y respuestas adaptativas culturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.2,Acoplamiento clima-océano,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,sustentantabilidad y bienestar
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,biodiversidad
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,Espacialización socioeconomica del cambio climático
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,NO
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,Oceanos  y ciclos naturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,Impacto del cambio climatico en los sistemas territorials
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,Servicios ecosistemicos
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,Acciones sostenibles
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,Ciclos naturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,Cambio climático y respuestas adaptativas culturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.3,Adaptación,Tema 3,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,sustentantabilidad y bienestar
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,biodiversidad
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,Espacialización socioeconomica del cambio climático
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,NO
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,Oceanos  y ciclos naturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,Impacto del cambio climatico en los sistemas territorials
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,Servicios ecosistemicos
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,Acciones sostenibles
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,Ciclos naturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,Cambio climático y respuestas adaptativas culturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.4,Amenazas humanas,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.5,Aspectos socio-económicos,Tema 1,sustentantabilidad y bienestar
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.5,Aspectos socio-económicos,Tema 1,biodiversidad
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.5,Aspectos socio-económicos,Tema 1,Espacialización socioeconomica del cambio climático
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.5,Aspectos socio-económicos,Tema 1,NO
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.5,Aspectos socio-económicos,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.5,Aspectos socio-económicos,Tema 1,No
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.5,Aspectos socio-económicos,Tema 1,Oceanos  y ciclos naturales
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.5,Aspectos socio-económicos,Tema 1,Impacto del cambio climatico en los sistemas territorials
Expert_003,Cambio Climático en los Mares Mexicanos,3.1.5,Aspectos socio-económicos,Tema 1,Servicios ecosistemicos
